state,crop,year,season,temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,yield,Mean_N_SOIL,Mean_P_SOIL,Mean_K_SOIL,Mean_TEMPERATURE,Mean_HUMIDITY,Mean_PH,Inflation annual %,Real GDP annual growth %,Population
West Bengal,Potato,2027,Winter,22.12777777777778,31.64166666666667,2.797222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Potato,2028,Autumn,21.85894308943089,30.47073170731707,3.876260162601626,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Potato,2028,Summer,21.16309523809524,30.53452380952381,4.186428571428571,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Potato,2028,Winter,21.35555555555555,30.71944444444445,3.317222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Ragi,2024,Autumn,22.82926829268293,31.61666666666667,4.226219512195122,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Ragi,2024,Summer,22.16071428571428,30.8297619047619,2.520714285714286,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Ragi,2024,Winter,22.46666666666667,30.825,6.483333333333333,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Ragi,2025,Autumn,22.29632653061225,30.29102040816327,4.663183673469388,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Ragi,2025,Summer,21.73690476190476,30.13928571428571,4.161071428571429,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Ragi,2025,Winter,21.77222222222222,30.25833333333333,1.6025,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Ragi,2026,Autumn,21.79551020408163,30.56448979591837,3.579387755102041,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Ragi,2026,Summer,21.74642857142857,30.43928571428572,2.929880952380953,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Ragi,2026,Winter,21.90277777777778,30.41388888888889,4.553888888888888,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Ragi,2027,Autumn,22.29755102040816,31.07142857142857,3.451428571428572,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Ragi,2027,Summer,22.37738095238095,31.57142857142857,2.638452380952381,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Ragi,2027,Winter,22.12777777777778,31.64166666666667,2.797222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Ragi,2028,Autumn,21.85894308943089,30.47073170731707,3.876260162601626,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Ragi,2028,Summer,21.16309523809524,30.53452380952381,4.186428571428571,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Ragi,2028,Winter,21.35555555555555,30.71944444444445,3.317222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Small Millets,2024,Autumn,22.82926829268293,31.61666666666667,4.226219512195122,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Small Millets,2024,Summer,22.16071428571428,30.8297619047619,2.520714285714286,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Small Millets,2024,Winter,22.46666666666667,30.825,6.483333333333333,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Small Millets,2025,Autumn,22.29632653061225,30.29102040816327,4.663183673469388,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Small Millets,2025,Summer,21.73690476190476,30.13928571428571,4.161071428571429,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Small Millets,2025,Winter,21.77222222222222,30.25833333333333,1.6025,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Small Millets,2026,Autumn,21.79551020408163,30.56448979591837,3.579387755102041,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Small Millets,2026,Summer,21.74642857142857,30.43928571428572,2.929880952380953,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Small Millets,2026,Winter,21.90277777777778,30.41388888888889,4.553888888888888,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Small Millets,2027,Autumn,22.29755102040816,31.07142857142857,3.451428571428572,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Small Millets,2027,Summer,22.37738095238095,31.57142857142857,2.638452380952381,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Small Millets,2027,Winter,22.12777777777778,31.64166666666667,2.797222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Small Millets,2028,Autumn,21.85894308943089,30.47073170731707,3.876260162601626,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Small Millets,2028,Summer,21.16309523809524,30.53452380952381,4.186428571428571,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Small Millets,2028,Winter,21.35555555555555,30.71944444444445,3.317222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Sannhamp,2024,Autumn,22.82926829268293,31.61666666666667,4.226219512195122,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Sannhamp,2024,Summer,22.16071428571428,30.8297619047619,2.520714285714286,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Sannhamp,2024,Winter,22.46666666666667,30.825,6.483333333333333,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.55,6.29,1441720000
West Bengal,Sannhamp,2025,Autumn,22.29632653061225,30.29102040816327,4.663183673469388,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Sannhamp,2025,Summer,21.73690476190476,30.13928571428571,4.161071428571429,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Sannhamp,2025,Winter,21.77222222222222,30.25833333333333,1.6025,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.33,1454610000
West Bengal,Sannhamp,2026,Autumn,21.79551020408163,30.56448979591837,3.579387755102041,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Sannhamp,2026,Summer,21.74642857142857,30.43928571428572,2.929880952380953,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Sannhamp,2026,Winter,21.90277777777778,30.41388888888889,4.553888888888888,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.09,6.32,1467230000
West Bengal,Sannhamp,2027,Autumn,22.29755102040816,31.07142857142857,3.451428571428572,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Sannhamp,2027,Summer,22.37738095238095,31.57142857142857,2.638452380952381,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Sannhamp,2027,Winter,22.12777777777778,31.64166666666667,2.797222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.35,1479580000
West Bengal,Sannhamp,2028,Autumn,21.85894308943089,30.47073170731707,3.876260162601626,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Sannhamp,2028,Summer,21.16309523809524,30.53452380952381,4.186428571428571,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
West Bengal,Sannhamp,2028,Winter,21.35555555555555,30.71944444444445,3.317222222222222,0.0,0,97.04032258064515,32.24193548387097,31.806451612903224,25.452348890483872,62.82217202274193,6.7765991955,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sesamum,2024,Autumn,15.4,27.28852459016393,0.339672131147541,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sesamum,2024,Summer,21.58831775700935,33.94345794392523,4.862476635514018,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sesamum,2024,Winter,6.741758241758242,17.47912087912088,5.718351648351648,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sesamum,2025,Autumn,14.17049180327869,27.52950819672131,2.476885245901639,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sesamum,2025,Summer,21.39672897196262,33.24439252336449,2.572990654205607,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sesamum,2025,Winter,7.109999999999999,19.12222222222222,1.390666666666667,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sesamum,2026,Autumn,13.68360655737705,25.29016393442623,1.604918032786885,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sesamum,2026,Summer,22.03971962616822,33.99112149532711,3.186121495327103,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sesamum,2026,Winter,7.447777777777778,20.24777777777778,3.733555555555555,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sesamum,2027,Autumn,12.77049180327869,26.22950819672131,1.353934426229508,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sesamum,2027,Summer,21.21728971962617,32.23411214953271,5.537897196261682,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sesamum,2027,Winter,6.942222222222222,20.27555555555556,2.766888888888889,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sesamum,2028,Autumn,14.98360655737705,27.19344262295082,0.0881967213114754,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sesamum,2028,Summer,21.69065420560748,32.61495327102804,5.114252336448598,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sesamum,2028,Winter,6.347252747252748,19.11868131868132,0.9742857142857144,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Maize,2024,Autumn,15.4,27.28852459016393,0.339672131147541,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Maize,2024,Summer,21.58831775700935,33.94345794392523,4.862476635514018,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Maize,2024,Winter,6.741758241758242,17.47912087912088,5.718351648351648,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Maize,2025,Autumn,14.17049180327869,27.52950819672131,2.476885245901639,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Maize,2025,Summer,21.39672897196262,33.24439252336449,2.572990654205607,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Maize,2025,Winter,7.109999999999999,19.12222222222222,1.390666666666667,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Maize,2026,Autumn,13.68360655737705,25.29016393442623,1.604918032786885,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Maize,2026,Summer,22.03971962616822,33.99112149532711,3.186121495327103,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Maize,2026,Winter,7.447777777777778,20.24777777777778,3.733555555555555,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Maize,2027,Autumn,12.77049180327869,26.22950819672131,1.353934426229508,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Maize,2027,Summer,21.21728971962617,32.23411214953271,5.537897196261682,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Maize,2027,Winter,6.942222222222222,20.27555555555556,2.766888888888889,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Maize,2028,Autumn,14.98360655737705,27.19344262295082,0.0881967213114754,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Maize,2028,Summer,21.69065420560748,32.61495327102804,5.114252336448598,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Maize,2028,Winter,6.347252747252748,19.11868131868132,0.9742857142857144,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sunflower,2024,Autumn,15.4,27.28852459016393,0.339672131147541,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sunflower,2024,Summer,21.58831775700935,33.94345794392523,4.862476635514018,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sunflower,2024,Winter,6.741758241758242,17.47912087912088,5.718351648351648,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sunflower,2025,Autumn,14.17049180327869,27.52950819672131,2.476885245901639,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sunflower,2025,Summer,21.39672897196262,33.24439252336449,2.572990654205607,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sunflower,2025,Winter,7.109999999999999,19.12222222222222,1.390666666666667,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sunflower,2026,Autumn,13.68360655737705,25.29016393442623,1.604918032786885,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sunflower,2026,Summer,22.03971962616822,33.99112149532711,3.186121495327103,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sunflower,2026,Winter,7.447777777777778,20.24777777777778,3.733555555555555,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sunflower,2027,Autumn,12.77049180327869,26.22950819672131,1.353934426229508,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sunflower,2027,Summer,21.21728971962617,32.23411214953271,5.537897196261682,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sunflower,2027,Winter,6.942222222222222,20.27555555555556,2.766888888888889,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sunflower,2028,Autumn,14.98360655737705,27.19344262295082,0.0881967213114754,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sunflower,2028,Summer,21.69065420560748,32.61495327102804,5.114252336448598,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sunflower,2028,Winter,6.347252747252748,19.11868131868132,0.9742857142857144,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Banana,2024,Autumn,15.4,27.28852459016393,0.339672131147541,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Banana,2024,Summer,21.58831775700935,33.94345794392523,4.862476635514018,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Banana,2024,Winter,6.741758241758242,17.47912087912088,5.718351648351648,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Banana,2025,Autumn,14.17049180327869,27.52950819672131,2.476885245901639,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Banana,2025,Summer,21.39672897196262,33.24439252336449,2.572990654205607,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Banana,2025,Winter,7.109999999999999,19.12222222222222,1.390666666666667,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Banana,2026,Autumn,13.68360655737705,25.29016393442623,1.604918032786885,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Banana,2026,Summer,22.03971962616822,33.99112149532711,3.186121495327103,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Banana,2026,Winter,7.447777777777778,20.24777777777778,3.733555555555555,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Banana,2027,Autumn,12.77049180327869,26.22950819672131,1.353934426229508,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Banana,2027,Summer,21.21728971962617,32.23411214953271,5.537897196261682,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Banana,2027,Winter,6.942222222222222,20.27555555555556,2.766888888888889,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Banana,2028,Autumn,14.98360655737705,27.19344262295082,0.0881967213114754,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Banana,2028,Summer,21.69065420560748,32.61495327102804,5.114252336448598,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Banana,2028,Winter,6.347252747252748,19.11868131868132,0.9742857142857144,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.26,1491670000
Dadra and Nagar Haveli,Sugarcane,2024,Autumn,15.4,27.28852459016393,0.339672131147541,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sugarcane,2024,Summer,21.58831775700935,33.94345794392523,4.862476635514018,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sugarcane,2024,Winter,6.741758241758242,17.47912087912088,5.718351648351648,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.55,6.29,1441720000
Dadra and Nagar Haveli,Sugarcane,2025,Autumn,14.17049180327869,27.52950819672131,2.476885245901639,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sugarcane,2025,Summer,21.39672897196262,33.24439252336449,2.572990654205607,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sugarcane,2025,Winter,7.109999999999999,19.12222222222222,1.390666666666667,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.33,1454610000
Dadra and Nagar Haveli,Sugarcane,2026,Autumn,13.68360655737705,25.29016393442623,1.604918032786885,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sugarcane,2026,Summer,22.03971962616822,33.99112149532711,3.186121495327103,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sugarcane,2026,Winter,7.447777777777778,20.24777777777778,3.733555555555555,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.09,6.32,1467230000
Dadra and Nagar Haveli,Sugarcane,2027,Autumn,12.77049180327869,26.22950819672131,1.353934426229508,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sugarcane,2027,Summer,21.21728971962617,32.23411214953271,5.537897196261682,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
Dadra and Nagar Haveli,Sugarcane,2027,Winter,6.942222222222222,20.27555555555556,2.766888888888889,0.0,0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062,4.0,6.35,1479580000
